CROP_NAME;ELEMENT;VERY_LOW;LOW;SLIGHTLY_LOW;NORMAL;HIGH;VERY_HIGH;VERY_LOW_COMMENTS;LOW_COMMENTS;SLIGHTLY_LOW_COMMENTS;NORMAL_COMMENTS;HIGH_COMMENTS;VERY_HIGH_COMMENTS;
POTATO (KENNEBEC) (248);N;1,49;1,50;2,25;3,00;4,50;4,51;####;####;####;####;####;####;
POTATO (KENNEBEC) (279);N;1,49;1,50;2,25;3,00;4,50;4,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (R. BURBANK);N;1,49;1,50;2,25;3,00;4,50;4,51;####;####;####;####;####;####;
POTATO (R. BURBANK) (283);N;1,49;1,50;2,25;3,00;4,50;4,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (251);N;1,49;1,50;2,25;3,00;4,50;4,51;####;####;####;####;####;####;
POTATO (SNOWDEN) (285);N;1,49;1,50;2,25;3,00;4,50;4,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (264);N;1,49;1,50;2,25;4,49;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (295);N;1,49;1,50;2,25;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (311);N;1,49;1,50;2,25;2,79;4,00;4,01;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (361);N;1,49;1,50;2,25;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (SNOWDEN) (370);N;1,49;1,50;2,25;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (SNOWDEN) (379);N;1,49;1,50;2,25;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (SUPERIOR) (253);N;1,49;1,50;2,25;3,00;4,50;4,51;####;####;####;####;####;####;
POTATO (SUPERIOR) (286);N;1,49;1,50;2,25;3,00;4,50;4,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SUPERIOR) (253);NO3N;1,49;1,50;2,25;2,30;3,00;3,01;####;####;####;####;####;####;
POTATO (SUPERIOR) (286);NO3N;1,49;1,50;2,25;2,00;3,00;3,01;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SUPERIOR) (265);NO3N;1,49;1,50;2,25;1,49;2,50;2,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SUPERIOR) (296);NO3N;1,49;1,50;2,25;0,89;2,00;2,01;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SUPERIOR) (312);NO3N;1,49;1,50;2,25;0,39;0,80;0,81;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SUPERIOR) (363);NO3N;1,49;1,50;2,25;0,39;99,90;99,91;####;####;####;####;####;####;
POTATO (SUPERIOR) (372);NO3N;1,49;1,50;2,25;0,29;99,90;99,91;####;####;####;####;####;####;
POTATO (SUPERIOR) (381);NO3N;1,49;1,50;2,25;0,20;99,90;99,91;####;####;####;####;####;####;
POTATO (SNOWDEN) (251);N;1,49;1,50;2,25;3,00;4,50;4,51;####;####;####;####;####;####;
POTATO (SNOWDEN) (285);N;1,49;1,50;2,25;3,00;4,50;4,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (264);N;1,49;1,50;2,25;4,49;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (295);N;1,49;1,50;2,25;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (311);N;1,49;1,50;2,25;2,79;4,00;4,01;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SNOWDEN) (361);N;1,49;1,50;2,25;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (SNOWDEN) (370);N;1,49;1,50;2,25;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (SNOWDEN) (379);N;1,49;1,50;2,25;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (ATLANTIC) (374);K;1,74;1,75;2,63;3,50;10,00;10,01;####;####;####;####;####;####;
POTATO (SHEPODY) (377);K;1,74;1,75;2,63;3,50;9,00;9,01;####;####;####;####;####;####;
POTATO (ONAWAY) (380);K;1,74;1,75;2,63;3,50;10,00;10,01;####;####;####;####;####;####;
POTATO (NORLAND) (375);K;1,74;1,75;2,63;3,50;10,00;10,01;####;####;####;####;####;####;
POTATO (NORKOTA) (381);K;1,74;1,75;2,63;3,50;9,00;9,01;####;####;####;####;####;####;
POTATO (KENNEBEC) (373);K;1,74;1,75;2,63;3,50;10,00;10,01;####;####;####;####;####;####;
POTATO (R. BURBANK) (378);K;1,74;1,75;2,63;3,50;10,00;10,01;####;####;####;####;####;####;
POTATO (SHEPODY) (284);N;1,99;2,00;2,99;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (ONAWAY) (292);N;1,99;2,00;2,99;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (NORLAND) (291);N;1,99;2,00;2,99;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (NORKOTA) (296);N;1,99;2,00;2,99;3,99;6,10;6,11;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (KENNEBEC) (289);N;1,99;2,00;2,99;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (R. BURBANK) (293);N;1,99;2,00;2,99;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (SUPERIOR) (296);N;1,99;2,00;2,99;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (ATLANTIC) (245);N;2,24;2,25;3,37;3,00;4,50;4,51;####;####;####;####;####;####;
POTATO (ATLANTIC) (278);N;2,24;2,25;3,37;3,00;4,50;4,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
